534743645126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534747856126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=46 For_Type=608 Field_Type=602 StandSize=602 Variant=2 NumConds=2
534743655126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534747923126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534747924126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=46 For_Type=520 Field_Type=520 StandSize=520 Variant=2 NumConds=2
534747513126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=46 For_Type=602 Field_Type=602 StandSize=602 Variant=1 NumConds=1
534747514126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=46 For_Type=510 Field_Type=510 StandSize=510 Variant=1 NumConds=1
534747759126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534749897126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743625126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743433126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743453126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743558126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743463126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534745722126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=32 For_Type=801 Field_Type=701 StandSize=701 Variant=1 NumConds=1
534745723126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534745724126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743468126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534748400126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743498126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534747729126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=32 For_Type=503 Field_Type=503 StandSize=503 Variant=1 NumConds=1
534743680126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=1 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534749215126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=21 For_Type=519 Field_Type=519 StandSize=519 Variant=1 NumConds=1
534744013126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534749909126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=23 For_Type=705 Field_Type=708 StandSize=708 Variant=2 NumConds=2
534749741126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=32 For_Type=504 Field_Type=503 StandSize=503 Variant=1 NumConds=1
534749052126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=21 For_Type=520 Field_Type=520 StandSize=520 Variant=1 NumConds=1
534743822126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743991126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534743986126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2017 State=34 Inv_Kind=2 NatForest=n/a Owner=n/a For_Type=n/a Field_Type=n/a StandSize=n/a Variant=n/a NumConds=n/a
534750038126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2018 State=34 Inv_Kind=2 NatForest=n/a Owner=46 For_Type=402 Field_Type=402 StandSize=402 Variant=1 NumConds=1
534750039126144,All_FIA_Conditions FIA_Inv_Yr=2017 FIA_Meas_Yr=2018 State=34 Inv_Kind=2 NatForest=n/a Owner=46 For_Type=708 Field_Type=708 StandSize=708 Variant=1 NumConds=1
