name,status,termination,objective_value
ObjectiveFile_VaryingCost_0802022_394.csv,ok,optimal,12095009.305211967
ObjectiveFile_VaryingCost_0802022_395.csv,ok,optimal,12094182.237542793
ObjectiveFile_VaryingCost_0802022_396.csv,ok,optimal,12093355.169873623
ObjectiveFile_VaryingCost_0802022_397.csv,ok,optimal,12092528.10220445
ObjectiveFile_VaryingCost_0802022_398.csv,ok,optimal,12091701.034535274
ObjectiveFile_VaryingCost_0802022_399.csv,ok,optimal,12090873.966866102
ObjectiveFile_VaryingCost_0802022_4.csv,ok,optimal,19362069.923543952
ObjectiveFile_VaryingCost_0802022_40.csv,ok,optimal,17309283.930728633
ObjectiveFile_VaryingCost_0802022_41.csv,ok,optimal,17257689.10930006
ObjectiveFile_VaryingCost_0802022_42.csv,ok,optimal,17206094.28787149
ObjectiveFile_VaryingCost_0802022_43.csv,ok,optimal,17154499.466442917
ObjectiveFile_VaryingCost_0802022_44.csv,ok,optimal,17102904.64501435
ObjectiveFile_VaryingCost_0802022_45.csv,ok,optimal,17051309.82358577
ObjectiveFile_VaryingCost_0802022_46.csv,ok,optimal,16999715.002157204
ObjectiveFile_VaryingCost_0802022_47.csv,ok,optimal,16948120.180728633
ObjectiveFile_VaryingCost_0802022_48.csv,ok,optimal,16896525.359300062
ObjectiveFile_VaryingCost_0802022_49.csv,ok,optimal,16844930.53787149
ObjectiveFile_VaryingCost_0802022_5.csv,ok,optimal,19296748.352115393
ObjectiveFile_VaryingCost_0802022_50.csv,ok,optimal,16793335.716442917
ObjectiveFile_VaryingCost_0802022_51.csv,ok,optimal,16741740.895014342
