,Run,StandID,MgmtID,Mgmt_Cost
1,361,167S,THNB,8.952380952380953
2,361,505,PLSQ,0.0
3,361,505,ASV,10.0
4,361,505,IFM,10.0
5,361,505,THNB,6.857142857142857
6,361,167N,PLSQ,0.0
7,361,167N,THNB,8.952380952380953
8,361,999,PLSQ,0.0
9,361,999,AWR,10.0
10,361,999,CAR,10.0
11,361,999,NAR,10.0
12,361,999,SAR,5.777777777777778
13,361,608,PLSQ,0.0
14,361,608,AWR,8.952380952380953
0,362,167S,PLSQ,0.0
1,362,167S,THNB,8.979949874686715
2,362,505,PLSQ,0.0
3,362,505,ASV,10.0
4,362,505,IFM,10.0
5,362,505,THNB,6.93984962406015
6,362,167N,PLSQ,0.0
7,362,167N,THNB,8.979949874686715
8,362,999,PLSQ,0.0
9,362,999,AWR,10.0
10,362,999,CAR,10.0
11,362,999,NAR,10.0
12,362,999,SAR,5.888888888888888
13,362,608,PLSQ,0.0
14,362,608,AWR,8.979949874686715
0,363,167S,PLSQ,0.0
1,363,167S,THNB,9.00751879699248
2,363,505,PLSQ,0.0
3,363,505,ASV,10.0
4,363,505,IFM,10.0
5,363,505,THNB,7.022556390977444
6,363,167N,PLSQ,0.0
7,363,167N,THNB,9.00751879699248
8,363,999,PLSQ,0.0
9,363,999,AWR,10.0
10,363,999,CAR,10.0
11,363,999,NAR,10.0
12,363,999,SAR,6.0
13,363,608,PLSQ,0.0
14,363,608,AWR,9.00751879699248
0,364,167S,PLSQ,0.0
1,364,167S,THNB,9.035087719298245
2,364,505,PLSQ,0.0
3,364,505,ASV,10.0
4,364,505,IFM,10.0
5,364,505,THNB,7.105263157894736
6,364,167N,PLSQ,0.0
7,364,167N,THNB,9.035087719298245
8,364,999,PLSQ,0.0
9,364,999,AWR,10.0
10,364,999,CAR,10.0
11,364,999,NAR,10.0
12,364,999,SAR,6.111111111111111
13,364,608,PLSQ,0.0
14,364,608,AWR,9.035087719298245
0,365,167S,PLSQ,0.0
1,365,167S,THNB,9.06265664160401
2,365,505,PLSQ,0.0
3,365,505,ASV,10.0
4,365,505,IFM,10.0
5,365,505,THNB,7.18796992481203
6,365,167N,PLSQ,0.0
7,365,167N,THNB,9.06265664160401
8,365,999,PLSQ,0.0
9,365,999,AWR,10.0
10,365,999,CAR,10.0
11,365,999,NAR,10.0
12,365,999,SAR,6.222222222222221
13,365,608,PLSQ,0.0
14,365,608,AWR,9.06265664160401
0,366,167S,PLSQ,0.0
1,366,167S,THNB,9.090225563909774
2,366,505,PLSQ,0.0
3,366,505,ASV,10.0
4,366,505,IFM,10.0
5,366,505,THNB,7.270676691729323
6,366,167N,PLSQ,0.0
7,366,167N,THNB,9.090225563909774
8,366,999,PLSQ,0.0
9,366,999,AWR,10.0
10,366,999,CAR,10.0
11,366,999,NAR,10.0
12,366,999,SAR,6.333333333333333
13,366,608,PLSQ,0.0
14,366,608,AWR,9.090225563909774
0,367,167S,PLSQ,0.0
1,367,167S,THNB,9.117794486215539
2,367,505,PLSQ,0.0
3,367,505,ASV,10.0
4,367,505,IFM,10.0
5,367,505,THNB,7.353383458646617
6,367,167N,PLSQ,0.0
7,367,167N,THNB,9.117794486215539
8,367,999,PLSQ,0.0
9,367,999,AWR,10.0
10,367,999,CAR,10.0
11,367,999,NAR,10.0
12,367,999,SAR,6.444444444444444
13,367,608,PLSQ,0.0
14,367,608,AWR,9.117794486215539
0,368,167S,PLSQ,0.0
1,368,167S,THNB,9.145363408521302
2,368,505,PLSQ,0.0
3,368,505,ASV,10.0
4,368,505,IFM,10.0
5,368,505,THNB,7.436090225563909
6,368,167N,PLSQ,0.0
7,368,167N,THNB,9.145363408521302
8,368,999,PLSQ,0.0
9,368,999,AWR,10.0
10,368,999,CAR,10.0
11,368,999,NAR,10.0
12,368,999,SAR,6.555555555555555
13,368,608,PLSQ,0.0
14,368,608,AWR,9.145363408521302
0,369,167S,PLSQ,0.0
1,369,167S,THNB,9.172932330827066
2,369,505,PLSQ,0.0
3,369,505,ASV,10.0
4,369,505,IFM,10.0
5,369,505,THNB,7.518796992481203
6,369,167N,PLSQ,0.0
7,369,167N,THNB,9.172932330827066
8,369,999,PLSQ,0.0
9,369,999,AWR,10.0
10,369,999,CAR,10.0
11,369,999,NAR,10.0
12,369,999,SAR,6.666666666666666
13,369,608,PLSQ,0.0
14,369,608,AWR,9.172932330827066
0,370,167S,PLSQ,0.0
1,370,167S,THNB,9.200501253132831
2,370,505,PLSQ,0.0
3,370,505,ASV,10.0
4,370,505,IFM,10.0
5,370,505,THNB,7.601503759398495
6,370,167N,PLSQ,0.0
7,370,167N,THNB,9.200501253132831
8,370,999,PLSQ,0.0
9,370,999,AWR,10.0
10,370,999,CAR,10.0
11,370,999,NAR,10.0
12,370,999,SAR,6.777777777777778
13,370,608,PLSQ,0.0
14,370,608,AWR,9.200501253132831
0,371,167S,PLSQ,0.0
1,371,167S,THNB,9.228070175438596
2,371,505,PLSQ,0.0
3,371,505,ASV,10.0
4,371,505,IFM,10.0
5,371,505,THNB,7.684210526315789
6,371,167N,PLSQ,0.0
7,371,167N,THNB,9.228070175438596
8,371,999,PLSQ,0.0
9,371,999,AWR,10.0
10,371,999,CAR,10.0
11,371,999,NAR,10.0
12,371,999,SAR,6.888888888888888
13,371,608,PLSQ,0.0
14,371,608,AWR,9.228070175438596
0,372,167S,PLSQ,0.0
1,372,167S,THNB,9.25563909774436
2,372,505,PLSQ,0.0
3,372,505,ASV,10.0
4,372,505,IFM,10.0
5,372,505,THNB,7.766917293233082
6,372,167N,PLSQ,0.0
7,372,167N,THNB,9.25563909774436
8,372,999,PLSQ,0.0
9,372,999,AWR,10.0
10,372,999,CAR,10.0
11,372,999,NAR,10.0
12,372,999,SAR,7.0
13,372,608,PLSQ,0.0
14,372,608,AWR,9.25563909774436
0,373,167S,PLSQ,0.0
1,373,167S,THNB,9.283208020050125
2,373,505,PLSQ,0.0
3,373,505,ASV,10.0
4,373,505,IFM,10.0
5,373,505,THNB,7.849624060150376
6,373,167N,PLSQ,0.0
7,373,167N,THNB,9.283208020050125
8,373,999,PLSQ,0.0
9,373,999,AWR,10.0
10,373,999,CAR,10.0
11,373,999,NAR,10.0
12,373,999,SAR,7.111111111111111
13,373,608,PLSQ,0.0
14,373,608,AWR,9.283208020050125
0,374,167S,PLSQ,0.0
1,374,167S,THNB,9.31077694235589
2,374,505,PLSQ,0.0
3,374,505,ASV,10.0
4,374,505,IFM,10.0
5,374,505,THNB,7.932330827067668
6,374,167N,PLSQ,0.0
7,374,167N,THNB,9.31077694235589
8,374,999,PLSQ,0.0
9,374,999,AWR,10.0
10,374,999,CAR,10.0
11,374,999,NAR,10.0
12,374,999,SAR,7.222222222222221
13,374,608,PLSQ,0.0
14,374,608,AWR,9.31077694235589
0,375,167S,PLSQ,0.0
1,375,167S,THNB,9.338345864661653
2,375,505,PLSQ,0.0
3,375,505,ASV,10.0
4,375,505,IFM,10.0
5,375,505,THNB,8.015037593984962
6,375,167N,PLSQ,0.0
7,375,167N,THNB,9.338345864661653
8,375,999,PLSQ,0.0
9,375,999,AWR,10.0
10,375,999,CAR,10.0
11,375,999,NAR,10.0
12,375,999,SAR,7.333333333333332
13,375,608,PLSQ,0.0
14,375,608,AWR,9.338345864661653
0,376,167S,PLSQ,0.0
1,376,167S,THNB,9.365914786967418
2,376,505,PLSQ,0.0
3,376,505,ASV,10.0
4,376,505,IFM,10.0
5,376,505,THNB,8.097744360902254
6,376,167N,PLSQ,0.0
7,376,167N,THNB,9.365914786967418
8,376,999,PLSQ,0.0
9,376,999,AWR,10.0
10,376,999,CAR,10.0
11,376,999,NAR,10.0
12,376,999,SAR,7.444444444444445
13,376,608,PLSQ,0.0
14,376,608,AWR,9.365914786967418
0,377,167S,PLSQ,0.0
1,377,167S,THNB,9.393483709273182
2,377,505,PLSQ,0.0
3,377,505,ASV,10.0
4,377,505,IFM,10.0
5,377,505,THNB,8.180451127819548
6,377,167N,PLSQ,0.0
7,377,167N,THNB,9.393483709273182
8,377,999,PLSQ,0.0
9,377,999,AWR,10.0
10,377,999,CAR,10.0
11,377,999,NAR,10.0
12,377,999,SAR,7.555555555555555
13,377,608,PLSQ,0.0
14,377,608,AWR,9.393483709273182
0,378,167S,PLSQ,0.0
1,378,167S,THNB,9.421052631578947
2,378,505,PLSQ,0.0
3,378,505,ASV,10.0
4,378,505,IFM,10.0
5,378,505,THNB,8.263157894736842
6,378,167N,PLSQ,0.0
7,378,167N,THNB,9.421052631578947
8,378,999,PLSQ,0.0
9,378,999,AWR,10.0
10,378,999,CAR,10.0
11,378,999,NAR,10.0
12,378,999,SAR,7.666666666666666
13,378,608,PLSQ,0.0
14,378,608,AWR,9.421052631578947
0,379,167S,PLSQ,0.0
1,379,167S,THNB,9.448621553884712
2,379,505,PLSQ,0.0
3,379,505,ASV,10.0
4,379,505,IFM,10.0
5,379,505,THNB,8.345864661654135
6,379,167N,PLSQ,0.0
7,379,167N,THNB,9.448621553884712
8,379,999,PLSQ,0.0
9,379,999,AWR,10.0
10,379,999,CAR,10.0
11,379,999,NAR,10.0
12,379,999,SAR,7.777777777777777
13,379,608,PLSQ,0.0
14,379,608,AWR,9.448621553884712
0,380,167S,PLSQ,0.0
1,380,167S,THNB,9.476190476190476
2,380,505,PLSQ,0.0
3,380,505,ASV,10.0
4,380,505,IFM,10.0
5,380,505,THNB,8.428571428571429
6,380,167N,PLSQ,0.0
7,380,167N,THNB,9.476190476190476
8,380,999,PLSQ,0.0
9,380,999,AWR,10.0
10,380,999,CAR,10.0
11,380,999,NAR,10.0
12,380,999,SAR,7.888888888888889
13,380,608,PLSQ,0.0
14,380,608,AWR,9.476190476190476
0,381,167S,PLSQ,0.0
1,381,167S,THNB,9.50375939849624
2,381,505,PLSQ,0.0
3,381,505,ASV,10.0
4,381,505,IFM,10.0
5,381,505,THNB,8.511278195488721
6,381,167N,PLSQ,0.0
7,381,167N,THNB,9.50375939849624
8,381,999,PLSQ,0.0
9,381,999,AWR,10.0
10,381,999,CAR,10.0
11,381,999,NAR,10.0
12,381,999,SAR,8.0
13,381,608,PLSQ,0.0
14,381,608,AWR,9.50375939849624
0,382,167S,PLSQ,0.0
1,382,167S,THNB,9.531328320802004
2,382,505,PLSQ,0.0
3,382,505,ASV,10.0
4,382,505,IFM,10.0
5,382,505,THNB,8.593984962406015
6,382,167N,PLSQ,0.0
7,382,167N,THNB,9.531328320802004
8,382,999,PLSQ,0.0
9,382,999,AWR,10.0
10,382,999,CAR,10.0
11,382,999,NAR,10.0
12,382,999,SAR,8.11111111111111
13,382,608,PLSQ,0.0
14,382,608,AWR,9.531328320802004
0,383,167S,PLSQ,0.0
1,383,167S,THNB,9.558897243107769
2,383,505,PLSQ,0.0
3,383,505,ASV,10.0
4,383,505,IFM,10.0
5,383,505,THNB,8.676691729323307
6,383,167N,PLSQ,0.0
7,383,167N,THNB,9.558897243107769
8,383,999,PLSQ,0.0
9,383,999,AWR,10.0
10,383,999,CAR,10.0
11,383,999,NAR,10.0
12,383,999,SAR,8.222222222222221
13,383,608,PLSQ,0.0
14,383,608,AWR,9.558897243107769
0,384,167S,PLSQ,0.0
1,384,167S,THNB,9.586466165413533
2,384,505,PLSQ,0.0
3,384,505,ASV,10.0
4,384,505,IFM,10.0
5,384,505,THNB,8.759398496240602
6,384,167N,PLSQ,0.0
7,384,167N,THNB,9.586466165413533
8,384,999,PLSQ,0.0
9,384,999,AWR,10.0
10,384,999,CAR,10.0
11,384,999,NAR,10.0
12,384,999,SAR,8.333333333333332
13,384,608,PLSQ,0.0
14,384,608,AWR,9.586466165413533
0,385,167S,PLSQ,0.0
1,385,167S,THNB,9.614035087719298
2,385,505,PLSQ,0.0
3,385,505,ASV,10.0
4,385,505,IFM,10.0
5,385,505,THNB,8.842105263157894
6,385,167N,PLSQ,0.0
7,385,167N,THNB,9.614035087719298
8,385,999,PLSQ,0.0
9,385,999,AWR,10.0
10,385,999,CAR,10.0
11,385,999,NAR,10.0
12,385,999,SAR,8.444444444444445
13,385,608,PLSQ,0.0
14,385,608,AWR,9.614035087719298
0,386,167S,PLSQ,0.0
1,386,167S,THNB,9.641604010025063
2,386,505,PLSQ,0.0
3,386,505,ASV,10.0
4,386,505,IFM,10.0
5,386,505,THNB,8.924812030075188
6,386,167N,PLSQ,0.0
7,386,167N,THNB,9.641604010025063
8,386,999,PLSQ,0.0
9,386,999,AWR,10.0
10,386,999,CAR,10.0
11,386,999,NAR,10.0
12,386,999,SAR,8.555555555555555
13,386,608,PLSQ,0.0
14,386,608,AWR,9.641604010025063
0,387,167S,PLSQ,0.0
1,387,167S,THNB,9.669172932330827
2,387,505,PLSQ,0.0
3,387,505,ASV,10.0
4,387,505,IFM,10.0
5,387,505,THNB,9.00751879699248
6,387,167N,PLSQ,0.0
7,387,167N,THNB,9.669172932330827
8,387,999,PLSQ,0.0
9,387,999,AWR,10.0
10,387,999,CAR,10.0
11,387,999,NAR,10.0
12,387,999,SAR,8.666666666666666
13,387,608,PLSQ,0.0
14,387,608,AWR,9.669172932330827
0,388,167S,PLSQ,0.0
1,388,167S,THNB,9.69674185463659
2,388,505,PLSQ,0.0
3,388,505,ASV,10.0
4,388,505,IFM,10.0
5,388,505,THNB,9.090225563909774
6,388,167N,PLSQ,0.0
7,388,167N,THNB,9.69674185463659
8,388,999,PLSQ,0.0
9,388,999,AWR,10.0
10,388,999,CAR,10.0
11,388,999,NAR,10.0
12,388,999,SAR,8.777777777777777
13,388,608,PLSQ,0.0
14,388,608,AWR,9.69674185463659
0,389,167S,PLSQ,0.0
1,389,167S,THNB,9.724310776942355
2,389,505,PLSQ,0.0
3,389,505,ASV,10.0
4,389,505,IFM,10.0
5,389,505,THNB,9.172932330827066
6,389,167N,PLSQ,0.0
7,389,167N,THNB,9.724310776942355
8,389,999,PLSQ,0.0
9,389,999,AWR,10.0
10,389,999,CAR,10.0
11,389,999,NAR,10.0
12,389,999,SAR,8.888888888888888
13,389,608,PLSQ,0.0
14,389,608,AWR,9.724310776942355
0,390,167S,PLSQ,0.0
1,390,167S,THNB,9.75187969924812
2,390,505,PLSQ,0.0
3,390,505,ASV,10.0
4,390,505,IFM,10.0
5,390,505,THNB,9.25563909774436
6,390,167N,PLSQ,0.0
7,390,167N,THNB,9.75187969924812
8,390,999,PLSQ,0.0
9,390,999,AWR,10.0
10,390,999,CAR,10.0
11,390,999,NAR,10.0
12,390,999,SAR,9.0
13,390,608,PLSQ,0.0
14,390,608,AWR,9.75187969924812
0,391,167S,PLSQ,0.0
1,391,167S,THNB,9.779448621553884
2,391,505,PLSQ,0.0
3,391,505,ASV,10.0
4,391,505,IFM,10.0
5,391,505,THNB,9.338345864661653
6,391,167N,PLSQ,0.0
7,391,167N,THNB,9.779448621553884
8,391,999,PLSQ,0.0
9,391,999,AWR,10.0
10,391,999,CAR,10.0
11,391,999,NAR,10.0
12,391,999,SAR,9.11111111111111
13,391,608,PLSQ,0.0
14,391,608,AWR,9.779448621553884
0,392,167S,PLSQ,0.0
1,392,167S,THNB,9.807017543859649
2,392,505,PLSQ,0.0
3,392,505,ASV,10.0
4,392,505,IFM,10.0
5,392,505,THNB,9.421052631578947
6,392,167N,PLSQ,0.0
7,392,167N,THNB,9.807017543859649
8,392,999,PLSQ,0.0
9,392,999,AWR,10.0
10,392,999,CAR,10.0
11,392,999,NAR,10.0
12,392,999,SAR,9.222222222222221
13,392,608,PLSQ,0.0
14,392,608,AWR,9.807017543859649
0,393,167S,PLSQ,0.0
1,393,167S,THNB,9.834586466165414
2,393,505,PLSQ,0.0
3,393,505,ASV,10.0
4,393,505,IFM,10.0
5,393,505,THNB,9.50375939849624
6,393,167N,PLSQ,0.0
7,393,167N,THNB,9.834586466165414
8,393,999,PLSQ,0.0
9,393,999,AWR,10.0
10,393,999,CAR,10.0
11,393,999,NAR,10.0
12,393,999,SAR,9.333333333333332
13,393,608,PLSQ,0.0
14,393,608,AWR,9.834586466165414
0,394,167S,PLSQ,0.0
1,394,167S,THNB,9.862155388471177
2,394,505,PLSQ,0.0
3,394,505,ASV,10.0
4,394,505,IFM,10.0
5,394,505,THNB,9.586466165413533
6,394,167N,PLSQ,0.0
7,394,167N,THNB,9.862155388471177
8,394,999,PLSQ,0.0
9,394,999,AWR,10.0
10,394,999,CAR,10.0
11,394,999,NAR,10.0
12,394,999,SAR,9.444444444444445
13,394,608,PLSQ,0.0
14,394,608,AWR,9.862155388471177
0,395,167S,PLSQ,0.0
1,395,167S,THNB,9.889724310776941
2,395,505,PLSQ,0.0
3,395,505,ASV,10.0
4,395,505,IFM,10.0
5,395,505,THNB,9.669172932330827
6,395,167N,PLSQ,0.0
7,395,167N,THNB,9.889724310776941
8,395,999,PLSQ,0.0
9,395,999,AWR,10.0
10,395,999,CAR,10.0
11,395,999,NAR,10.0
12,395,999,SAR,9.555555555555555
13,395,608,PLSQ,0.0
14,395,608,AWR,9.889724310776941
0,396,167S,PLSQ,0.0
1,396,167S,THNB,9.917293233082706
2,396,505,PLSQ,0.0
3,396,505,ASV,10.0
4,396,505,IFM,10.0
5,396,505,THNB,9.75187969924812
6,396,167N,PLSQ,0.0
7,396,167N,THNB,9.917293233082706
8,396,999,PLSQ,0.0
9,396,999,AWR,10.0
10,396,999,CAR,10.0
11,396,999,NAR,10.0
12,396,999,SAR,9.666666666666666
13,396,608,PLSQ,0.0
14,396,608,AWR,9.917293233082706
0,397,167S,PLSQ,0.0
1,397,167S,THNB,9.94486215538847
2,397,505,PLSQ,0.0
3,397,505,ASV,10.0
4,397,505,IFM,10.0
5,397,505,THNB,9.834586466165414
6,397,167N,PLSQ,0.0
7,397,167N,THNB,9.94486215538847
8,397,999,PLSQ,0.0
9,397,999,AWR,10.0
10,397,999,CAR,10.0
11,397,999,NAR,10.0
12,397,999,SAR,9.777777777777777
13,397,608,PLSQ,0.0
14,397,608,AWR,9.94486215538847
0,398,167S,PLSQ,0.0
1,398,167S,THNB,9.972431077694235
2,398,505,PLSQ,0.0
3,398,505,ASV,10.0
4,398,505,IFM,10.0
5,398,505,THNB,9.917293233082706
6,398,167N,PLSQ,0.0
7,398,167N,THNB,9.972431077694235
8,398,999,PLSQ,0.0
9,398,999,AWR,10.0
10,398,999,CAR,10.0
11,398,999,NAR,10.0
12,398,999,SAR,9.888888888888888
13,398,608,PLSQ,0.0
14,398,608,AWR,9.972431077694235
0,399,167S,PLSQ,0.0
1,399,167S,THNB,10.0
2,399,505,PLSQ,0.0
3,399,505,ASV,10.0
4,399,505,IFM,10.0
5,399,505,THNB,10.0
6,399,167N,PLSQ,0.0
7,399,167N,THNB,10.0
8,399,999,PLSQ,0.0
9,399,999,AWR,10.0
10,399,999,CAR,10.0
11,399,999,NAR,10.0
12,399,999,SAR,10.0
13,399,608,PLSQ,0.0
14,399,608,AWR,10.0
